Customer Name,City,State,Days to Ship,Product Name,Actual Discount,Sales,Profit,Quantity,Order Day of Week,Order Day of Year,Order Year,Ship Day of Week,Ship Day of Year,Ship Year
Elise Ali,Hagen,North Rhine-Westphalia,0,"Stanley Markers, Easy-Erase",0.0,22,0,1,4,128,2015,4,128,2015
Andy Henderson,Arnsberg,North Rhine-Westphalia,4,"Binney & Smith Pencil Sharpener, Fluorescent",0.0,80,3,3,4,128,2015,1,132,2015
Andy Henderson,Arnsberg,North Rhine-Westphalia,4,"Avery Binder, Durable",0.0,43,2,3,4,128,2015,1,132,2015
Andy Henderson,Arnsberg,North Rhine-Westphalia,4,"Accos Thumb Tacks, Metal",0.0,41,8,3,4,128,2015,1,132,2015
Katie Evenden,Le Pontet,Provence-Alpes-Côte d'Azur,6,"Rogers File Cart, Single Width",25.6,256,17,2,5,129,2015,4,135,2015
Katie Evenden,Le Pontet,Provence-Alpes-Côte d'Azur,6,"Brother Copy Machine, Laser",66.75,445,-73,2,5,129,2015,4,135,2015
Benjamin Humphries,Lucerne,Lucerne,5,"Novimex Swivel Stool, Black",0.0,324,10,2,5,129,2015,3,134,2015
Benjamin Humphries,Lucerne,Lucerne,5,"Cameo Business Envelopes, Set of 50",0.0,123,49,6,5,129,2015,3,134,2015
Spencer Hull,Offenburg,Baden-Württemberg,2,"Advantus Frame, Duo Pack",0.0,222,104,2,6,130,2015,1,132,2015
Spencer Hull,Offenburg,Baden-Württemberg,2,"Apple Office Telephone, Full Size",0.0,67,29,1,6,130,2015,1,132,2015
Jessica Paramor,Courbevoie,Ile-de-France,0,"Lesro Training Table, Adjustable Height",61.6,176,8,1,6,130,2015,6,130,2015
Jessica Paramor,Courbevoie,Ile-de-France,0,"BIC Highlighters, Water Color",0.0,88,16,4,6,130,2015,6,130,2015
Alice Black,Albertville,Auvergne-Rhône-Alpes,3,"Ibico Binding Machine, Durable",0.0,159,73,3,0,131,2015,3,134,2015
Sophie Franklin,The Hague,South Holland,4,"Office Star Chairmat, Black",63.5,127,-56,4,1,132,2015,5,136,2015
Sophie Franklin,The Hague,South Holland,4,"Apple Signal Booster, with Caller ID",136.5,273,-224,4,1,132,2015,5,136,2015
Anna Leal,Solingen,North Rhine-Westphalia,4,"Stanley Markers, Fluorescent",0.0,47,16,2,2,133,2015,6,137,2015
Anna Leal,Solingen,North Rhine-Westphalia,4,"Wilson Jones Binder Covers, Durable",0.0,38,17,3,2,133,2015,6,137,2015
Callum Hagai,Dordrecht,South Holland,5,"Binney & Smith Sketch Pad, Blue",69.5,139,-67,6,2,133,2015,0,138,2015
Lilian Rodgers,Reading,England,5,"Hoover Stove, White",0.0,567,28,1,3,134,2015,1,139,2015
Lilian Rodgers,Reading,England,5,"Stanley Pencil Sharpener, Water Color",0.0,140,6,5,3,134,2015,1,139,2015
Lilian Rodgers,Reading,England,5,"Stockwell Thumb Tacks, Assorted Sizes",0.0,44,15,4,3,134,2015,1,139,2015
Dominic Joyce,Hartlepool,England,3,"Green Bar Cards & Envelopes, Multicolor",0.0,249,30,5,3,134,2015,6,137,2015
Angie Massengill,Glasgow,Scotland,7,"Eldon Shelving, Blue",0.0,194,52,4,4,135,2015,4,142,2015
Isaac David,Vernon,Normandy,2,"Office Star Steel Folding Chair, Adjustable",50.9,509,215,6,4,135,2015,6,137,2015
Isaac David,Vernon,Normandy,2,"Rubbermaid Frame, Black",0.0,330,125,3,4,135,2015,6,137,2015
Isaac David,Vernon,Normandy,2,"Okidata Inkjet, White",436.5,2910,-69,11,4,135,2015,6,137,2015
Brandon Kirby,Bologna,Emilia-Romagna,4,"Eldon Folders, Industrial",8.4,21,-13,2,4,135,2015,1,139,2015
Jasmine Hanson,Milan,Lombardy,5,"Acco 3-Hole Punch, Durable",0.0,348,143,11,5,136,2015,3,141,2015
Bianca Whitford,Dortmund,North Rhine-Westphalia,4,"Stanley Pencil Sharpener, Water Color",0.0,75,5,3,5,136,2015,2,140,2015
Bianca Whitford,Dortmund,North Rhine-Westphalia,4,"Apple Headset, with Caller ID",0.0,220,33,3,5,136,2015,2,140,2015
Isabella Cleary,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,6,"Apple Signal Booster, Cordless",94.9,146,-167,3,5,136,2015,4,142,2015
Xavier Burford,Barnsley,England,5,"Cardinal Binder Covers, Clear",0.0,23,6,2,6,137,2015,4,142,2015
Nicole Carr,Bremen,Bremen,4,"Hon Swivel Stool, Black",72.5,725,145,5,6,137,2015,3,141,2015
Nicole Carr,Bremen,Bremen,4,"Cardinal Binder Covers, Clear",0.0,92,24,8,6,137,2015,3,141,2015
Nicole Carr,Bremen,Bremen,4,"Cameo Mailers, Recycled",0.0,148,34,4,6,137,2015,3,141,2015
Nicole Carr,Bremen,Bremen,4,"Smead Folders, Blue",3.1,31,1,2,6,137,2015,3,141,2015
Nicole Carr,Bremen,Bremen,4,"Hewlett Wireless Fax, Laser",0.0,1901,589,5,6,137,2015,3,141,2015
Nicole Carr,Bremen,Bremen,4,"Cisco Smart Phone, Cordless",0.0,2606,1042,4,6,137,2015,3,141,2015
Tyson Hanna,Forst,Brandenburg,4,"Cardinal 3-Hole Punch, Recycled",0.0,87,25,3,6,137,2015,3,141,2015
Cerys Edwards,Bergisch Gladbach,North Rhine-Westphalia,3,"BIC Pencil Sharpener, Easy-Erase",0.0,381,19,13,6,137,2015,2,140,2015
Cerys Edwards,Bergisch Gladbach,North Rhine-Westphalia,3,"Kleencut Shears, Easy Grip",0.0,97,0,2,6,137,2015,2,140,2015
Marcus Leon,Aubervilliers,Ile-de-France,6,"Hon Wood Table, Rectangular",360.85,1031,-317,3,6,137,2015,5,143,2015
Alannah Callaway,Nice,Provence-Alpes-Côte d'Azur,7,"Xerox Memo Slips, Recycled",0.0,40,6,3,0,138,2015,0,145,2015
Ruby Blomfield,Lund,Skåne,5,"Logitech Memory Card, Erganomic",152.0,304,-292,6,0,138,2015,5,143,2015
Rachel Morton,Madrid,Madrid,5,"Tenex File Cart, Single Width",12.1,121,-1,1,0,138,2015,5,143,2015
Daniel Howells,Tilburg,North Brabant,7,"Eldon Clock, Durable",8.6,43,5,1,0,138,2015,0,145,2015
Daniel Howells,Tilburg,North Brabant,7,"Smead Removable Labels, Laser Printer Compatible",7.5,15,-6,3,0,138,2015,0,145,2015
Samuel Hardey,Namur,Namur,5,"Enermax Keyboard, Bluetooth",0.0,250,120,3,1,139,2015,6,144,2015
Kai Bolden,Messina,Sicily,6,"Eldon Folders, Single Width",8.0,20,2,2,1,139,2015,0,145,2015
Mary Saterfiel,Northampton,England,3,"Avery Binder Covers, Recycled",0.0,34,12,3,1,139,2015,4,142,2015
Mohammed Arnold,Oslo,Oslo,1,"Binney & Smith Canvas, Easy-Erase",0.0,207,35,4,1,139,2015,2,140,2015
Mohammed Arnold,Oslo,Oslo,1,"Acco 3-Hole Punch, Economy",0.0,241,46,8,1,139,2015,2,140,2015
Mohammed Arnold,Oslo,Oslo,1,"Memorex Mouse, USB",0.0,114,21,4,1,139,2015,2,140,2015
Anna Leal,Florence,Tuscany,4,"Cameo Peel and Seal, with clear poly window",0.0,49,22,2,4,142,2015,1,146,2015
Lydia Webster,Milan,Lombardy,5,"BIC Highlighters, Fluorescent",0.0,40,13,2,5,143,2015,3,148,2015
Lydia Webster,Milan,Lombardy,5,"Rogers File Cart, Single Width",306.0,765,-179,9,5,143,2015,3,148,2015
Lydia Webster,Milan,Lombardy,5,"Memorex Flash Drive, Erganomic",0.0,54,5,2,5,143,2015,3,148,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Bush Classic Bookcase, Mobile",37.4,374,-21,1,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Novimex Chairmat, Adjustable",10.6,106,33,2,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Sanford Highlighters, Blue",0.0,63,7,4,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Acco Index Tab, Durable",0.0,27,6,3,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Cardinal Index Tab, Clear",0.0,27,11,4,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Wilson Jones Binding Machine, Durable",0.0,101,2,2,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Hewlett Personal Copier, Laser",110.4,736,-78,6,5,143,2015,2,147,2015
Gerald Galvan,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Panasonic Phone, White",31.8,212,-15,3,5,143,2015,2,147,2015
Nicholas Watkins,Hanover,Lower Saxony,5,"Sauder Stackable Bookrack, Pine",143.4,239,-131,4,6,144,2015,4,149,2015
Edward Zwar,Wuppertal,North Rhine-Westphalia,2,"BIC Sketch Pad, Fluorescent",0.0,349,115,7,0,145,2015,2,147,2015
Edward Zwar,Wuppertal,North Rhine-Westphalia,2,"Binney & Smith Pencil Sharpener, Easy-Erase",0.0,168,18,6,0,145,2015,2,147,2015
Edward Zwar,Wuppertal,North Rhine-Westphalia,2,"Sanford Sketch Pad, Water Color",0.0,97,46,2,0,145,2015,2,147,2015
Makayla Elphinstone,Rochdale,England,6,"Eldon Lockers, Industrial",0.0,397,194,2,0,145,2015,6,151,2015
Joshua Andrews,London,England,7,"Hewlett Fax Machine, High-Speed",57.3,573,0,2,0,145,2015,0,152,2015
Victoria Bell,Bagneux,Ile-de-France,6,"Dania Classic Bookcase, Mobile",148.8,1488,132,4,1,146,2015,0,152,2015
Madison Chadwick,Cardiff,Wales,4,"BIC Pencil Sharpener, Water Color",0.0,129,49,4,3,148,2015,0,152,2015
Madison Chadwick,Cardiff,Wales,4,"Panasonic Receipt Printer, Durable",0.0,484,213,4,3,148,2015,0,152,2015
Lara Stoate,Grevenbroich,North Rhine-Westphalia,5,"Boston Pencil Sharpener, Easy-Erase",0.0,181,29,6,3,148,2015,1,153,2015
Lara Stoate,Grevenbroich,North Rhine-Westphalia,5,"Tenex Shelving, Wire Frame",9.7,97,2,2,3,148,2015,1,153,2015
Lara Stoate,Grevenbroich,North Rhine-Westphalia,5,"Cisco Signal Booster, with Caller ID",0.0,1063,266,7,3,148,2015,1,153,2015
Rory Gunson,Leipzig,Saxony,4,"Bevis Wood Table, Rectangular",604.1,1726,-478,5,4,149,2015,1,153,2015
Rory Gunson,Leipzig,Saxony,4,"Binney & Smith Canvas, Blue",0.0,154,29,3,4,149,2015,1,153,2015
Rory Gunson,Leipzig,Saxony,4,"Cardinal 3-Hole Punch, Durable",0.0,61,28,2,4,149,2015,1,153,2015
Rory Gunson,Leipzig,Saxony,4,"Canon Fax and Copier, Color",0.0,578,139,3,4,149,2015,1,153,2015
Rory Gunson,Leipzig,Saxony,4,"Hewlett Wireless Fax, Digital",0.0,1899,228,5,4,149,2015,1,153,2015
Ebony Northcott,Eastbourne,England,4,"Office Star Chairmat, Adjustable",0.0,205,80,3,4,149,2015,1,153,2015
Abbie Perry,Milan,Lombardy,3,"Kraft Interoffice Envelope, Recycled",0.0,229,75,5,4,149,2015,0,152,2015
Jared Wurster,Faenza,Emilia-Romagna,4,"Brother Personal Copier, Digital",0.0,143,3,1,4,149,2015,1,153,2015
Jeremy Pilcher,Stockholm,Stockholm,0,"Stanley Sketch Pad, Easy-Erase",56.0,112,-69,5,4,149,2015,4,149,2015
Jeremy Pilcher,Stockholm,Stockholm,0,"Wilson Jones Binder Covers, Recycled",6.0,12,-6,2,4,149,2015,4,149,2015
Matthew Gill,Pontault-Combault,Ile-de-France,4,"Boston Highlighters, Fluorescent",0.0,60,16,3,5,150,2015,2,154,2015
Matthew Gill,Pontault-Combault,Ile-de-France,4,"Tenex Box, Blue",4.5,45,7,3,5,150,2015,2,154,2015
Spencer Akhtar,Amersfoort,Utrecht,7,"Canon Copy Machine, Digital",196.5,393,-306,3,5,150,2015,5,157,2015
Ashton Morey,Lyon,Auvergne-Rhône-Alpes,6,"Wilson Jones 3-Hole Punch, Durable",0.0,147,31,5,6,151,2015,5,157,2015
Owen Howell,Offenburg,Baden-Württemberg,3,"BIC Canvas, Blue",0.0,269,21,5,6,151,2015,2,154,2015
Owen Howell,Offenburg,Baden-Württemberg,3,"Boston Sketch Pad, Blue",0.0,194,84,4,6,151,2015,2,154,2015
Owen Howell,Offenburg,Baden-Württemberg,3,"Memorex Mouse, Bluetooth",0.0,85,3,3,6,151,2015,2,154,2015
Owen Howell,Offenburg,Baden-Württemberg,3,"Cisco Headset, Full Size",0.0,628,213,7,6,151,2015,2,154,2015
Beverly Brooks,Barcelona,Catalonia,3,"Boston Canvas, Fluorescent",0.0,165,30,3,6,151,2015,2,154,2015
Beverly Brooks,Barcelona,Catalonia,3,"Avery Index Tab, Durable",0.0,20,5,3,6,151,2015,2,154,2015
Brodie Hart,Vienna,Vienna,6,"HP Wireless Fax, Color",0.0,1085,11,3,6,151,2015,5,157,2015
Isabella Cleary,Menton,Provence-Alpes-Côte d'Azur,5,"Sanford Pencil Sharpener, Fluorescent",0.0,207,72,8,6,151,2015,4,156,2015
Ashton Morey,Trier,Rhineland-Palatinate,5,"Bush 3-Shelf Cabinet, Traditional",12.9,129,17,1,6,151,2015,4,156,2015
Ashton Morey,Trier,Rhineland-Palatinate,5,"Novimex Color Coded Labels, Adjustable",0.0,10,5,1,6,151,2015,4,156,2015
Ashton Morey,Trier,Rhineland-Palatinate,5,"Smead Legal Exhibit Labels, Adjustable",0.0,9,1,1,6,151,2015,4,156,2015
Ashton Morey,Trier,Rhineland-Palatinate,5,"Xerox Parchment Paper, Premium",0.0,40,13,3,6,151,2015,4,156,2015
Ashton Morey,Trier,Rhineland-Palatinate,5,"Tenex Trays, Wire Frame",24.0,240,107,5,6,151,2015,4,156,2015
Ashton Morey,Trier,Rhineland-Palatinate,5,"Motorola Smart Phone, Full Size",0.0,2571,977,4,6,151,2015,4,156,2015
Leah Norman,Albacete,Castile-La Mancha,4,"Tenex Folders, Blue",8.4,84,21,4,0,152,2015,4,156,2015
Harvey Drozd,Copenhagen,Hovedstaden,6,"Novimex Executive Leather Armchair, Red",460.0,920,-276,4,0,152,2015,6,158,2015
Harvey Drozd,Copenhagen,Hovedstaden,6,"GlobeWeis Business Envelopes, Set of 50",13.0,26,-12,3,0,152,2015,6,158,2015
Harvey Drozd,Copenhagen,Hovedstaden,6,"Smead Box, Blue",8.0,16,-16,3,0,152,2015,6,158,2015
Harvey Drozd,Copenhagen,Hovedstaden,6,"Belkin Keyboard, Programmable",149.5,299,-197,7,0,152,2015,6,158,2015
Leah Norman,London,England,6,"Cardinal Binding Machine, Economy",17.9,179,36,4,1,153,2015,0,159,2015
Leah Norman,London,England,6,"Ibico 3-Hole Punch, Recycled",5.5,55,11,2,1,153,2015,0,159,2015
Leah Norman,London,England,6,"Eldon Folders, Industrial",7.9,79,-6,5,1,153,2015,0,159,2015
Leah Norman,London,England,6,"Nokia Signal Booster, VoIP",73.8,738,147,6,1,153,2015,0,159,2015
William Horton,Porto,Porto,4,"SanDisk Parchment Paper, Multicolor",27.0,54,-33,6,1,153,2015,5,157,2015
William Horton,Porto,Porto,4,"Fiskars Scissors, Easy Grip",37.0,74,-57,6,1,153,2015,5,157,2015
Logan Tilley,Hamburg,Hamburg,4,"GlobeWeis Peel and Seal, with clear poly window",0.0,75,4,3,2,154,2015,6,158,2015
Logan Tilley,Hamburg,Hamburg,4,"Cisco Office Telephone, Full Size",0.0,409,78,5,2,154,2015,6,158,2015
Josh Wilkinson,Echirolles,Auvergne-Rhône-Alpes,4,"Binney & Smith Pencil Sharpener, Water Color",0.0,135,62,5,2,154,2015,6,158,2015
Michael Kim,Dortmund,North Rhine-Westphalia,6,"Ames Peel and Seal, Recycled",0.0,52,18,3,2,154,2015,1,160,2015
Michael Kim,Dortmund,North Rhine-Westphalia,6,"Canon Fax Machine, Digital",0.0,636,146,2,2,154,2015,1,160,2015
Cerys Edwards,Berlin,Berlin,3,"Accos Rubber Bands, Metal",1.5,15,5,1,2,154,2015,5,157,2015
Cerys Edwards,Berlin,Berlin,3,"Eldon Trays, Single Width",15.4,77,12,2,2,154,2015,5,157,2015
Lori Miller,Cartagena,Murcia,3,"Eldon Photo Frame, Duo Pack",0.0,116,7,2,3,155,2015,6,158,2015
Christopher Goold,London,England,4,"StarTech Card Printer, White",43.7,437,29,3,3,155,2015,0,159,2015
Michael Flores,Milan,Lombardy,3,"Breville Refrigerator, Black",0.0,2594,1141,5,3,155,2015,6,158,2015
Michael Flores,Milan,Lombardy,3,"Avery Binding Machine, Economy",0.0,342,41,7,3,155,2015,6,158,2015
Judith Franke,Altamura,Apulia,6,"Cameo Mailers, Recycled",0.0,259,59,7,3,155,2015,2,161,2015
Hannah Conyers,Waterlooville,England,5,"Eaton Memo Slips, Multicolor",0.0,106,18,7,3,155,2015,1,160,2015
Max Ludwig,Clichy-sous-Bois,Ile-de-France,4,"HP Wireless Fax, Digital",412.95,2753,842,9,4,156,2015,1,160,2015
Georgia Bermingham,Dorsten,North Rhine-Westphalia,2,"Deflect-O Door Stop, Durable",0.0,123,17,3,4,156,2015,6,158,2015
Georgia Bermingham,Dorsten,North Rhine-Westphalia,2,"Boston Pencil Sharpener, Water Color",0.0,193,96,6,4,156,2015,6,158,2015
Jason Martinez,Magdeburg,Saxony-Anhalt,3,"BIC Markers, Fluorescent",0.0,166,13,6,4,156,2015,0,159,2015
Jason Martinez,Magdeburg,Saxony-Anhalt,3,"BIC Pens, Easy-Erase",0.0,15,3,1,4,156,2015,0,159,2015
Kaitlyn Dorsch,Gothenburg,Västra Götaland,4,"Harbour Creations Bag Chairs, Adjustable",48.0,96,-8,3,4,156,2015,1,160,2015
Kaitlyn Dorsch,Gothenburg,Västra Götaland,4,"Advantus Light Bulb, Black",14.4,24,-8,3,4,156,2015,1,160,2015
Kaitlyn Dorsch,Gothenburg,Västra Götaland,4,"Avery Binding Machine, Durable",50.5,101,-89,4,4,156,2015,1,160,2015
Kaitlyn Dorsch,Gothenburg,Västra Götaland,4,"Cameo Peel and Seal, Recycled",15.0,30,-16,3,4,156,2015,1,160,2015
Kaitlyn Dorsch,Gothenburg,Västra Götaland,4,"Enermax Memory Card, Erganomic",112.0,224,-14,4,4,156,2015,1,160,2015
Kaitlyn Dorsch,Gothenburg,Västra Götaland,4,"Motorola Office Telephone, VoIP",54.0,108,-13,3,4,156,2015,1,160,2015
Isla Vogel,Paris,Ile-de-France,6,"Okidata Card Printer, Durable",89.7,598,-49,4,4,156,2015,3,162,2015
Joan Douglas,Bergen,Hordaland,4,"Kraft Peel and Seal, Security-Tint",0.0,69,11,3,4,156,2015,1,160,2015
Joan Douglas,Bergen,Hordaland,4,"Enermax Memory Card, Programmable",0.0,348,66,3,4,156,2015,1,160,2015
Joan Douglas,Bergen,Hordaland,4,"Epson Inkjet, Durable",0.0,1533,506,5,4,156,2015,1,160,2015
George To Rot,Valladolid,Castile and León,3,"Wilson Jones Binding Machine, Durable",0.0,50,1,1,4,156,2015,0,159,2015
George To Rot,Valladolid,Castile and León,3,"Xerox Note Cards, Multicolor",0.0,83,21,3,4,156,2015,0,159,2015
George To Rot,Valladolid,Castile and León,3,"Rogers Shelving, Single Width",44.8,448,-10,8,4,156,2015,0,159,2015
George To Rot,Valladolid,Castile and León,3,"Samsung Smart Phone, VoIP",572.6,5726,-445,10,4,156,2015,0,159,2015
Bianca Crisp,Tilburg,North Brabant,4,"Advantus Light Bulb, Erganomic",9.0,45,-6,3,4,156,2015,1,160,2015
Bianca Crisp,Tilburg,North Brabant,4,"Tenex Light Bulb, Black",6.0,30,4,2,4,156,2015,1,160,2015
Bianca Crisp,Tilburg,North Brabant,4,"Ibico Binding Machine, Recycled",129.5,259,-166,10,4,156,2015,1,160,2015
Holly Black,Hamburg,Hamburg,4,"Sanford Markers, Fluorescent",0.0,98,39,4,5,157,2015,2,161,2015
Christopher Goold,Fano,Marche,5,"Boston Pens, Water Color",0.0,52,5,3,5,157,2015,3,162,2015
Poppy McWilliams,Vienna,Vienna,6,"Cuisinart Blender, White",0.0,261,99,4,5,157,2015,4,163,2015
Poppy McWilliams,Vienna,Vienna,6,"Okidata Receipt Printer, Durable",0.0,615,25,5,5,157,2015,4,163,2015
Brodie Hart,Heerlen,Limburg,4,"Dania 3-Shelf Cabinet, Pine",35.5,71,-59,1,5,157,2015,2,161,2015
Brodie Hart,Heerlen,Limburg,4,"Xerox Note Cards, Recycled",19.5,39,-24,3,5,157,2015,2,161,2015
Jonathan Bottrill,Bourges,Centre-Val de Loire,4,"Avery 3-Hole Punch, Recycled",0.0,85,0,3,6,158,2015,3,162,2015
Scott Higgins,Monza,Lombardy,2,"Elite Letter Opener, High Speed",0.0,53,22,2,6,158,2015,1,160,2015
Evan Allen,Seville,Andalusía,5,"Hon Executive Leather Armchair, Red",147.0,735,-184,2,6,158,2015,4,163,2015
Holly Noble,Turin,Piedmont,4,"Elite Scissors, Easy Grip",0.0,24,11,1,0,159,2015,4,163,2015
Timothy Jimenez,Norwich,England,3,"Ibico Binder, Clear",0.0,45,4,3,0,159,2015,3,162,2015
Indiana Wekey,Montauban,Languedoc-Roussillon-Midi-Pyrénées,1,"Stanley Markers, Easy-Erase",0.0,45,0,2,0,159,2015,1,160,2015
Indiana Wekey,Montauban,Languedoc-Roussillon-Midi-Pyrénées,1,"GlobeWeis Clasp Envelope, with clear poly window",0.0,13,5,1,0,159,2015,1,160,2015
Indiana Wekey,Montauban,Languedoc-Roussillon-Midi-Pyrénées,1,"Fiskars Ruler, High Speed",0.0,29,0,2,0,159,2015,1,160,2015
Louise Walsh,Roanne,Auvergne-Rhône-Alpes,4,"BIC Pencil Sharpener, Fluorescent",0.0,212,72,7,0,159,2015,4,163,2015
Louise Walsh,Roanne,Auvergne-Rhône-Alpes,4,"Binney & Smith Markers, Fluorescent",0.0,76,21,3,0,159,2015,4,163,2015
Louise Walsh,Roanne,Auvergne-Rhône-Alpes,4,"Logitech Numeric Keypad, Bluetooth",0.0,278,42,6,0,159,2015,4,163,2015
Erin Gill,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,4,"Eldon Trays, Blue",17.3,173,15,4,0,159,2015,4,163,2015
Anna Moreton,Toledo,Castile-La Mancha,6,"Enermax Note Cards, Multicolor",0.0,98,21,3,0,159,2015,6,165,2015
Nathan Allwood,Nice,Provence-Alpes-Côte d'Azur,4,"Green Bar Note Cards, Multicolor",0.0,34,14,1,1,160,2015,5,164,2015
Dustin Thomas,Bayonne,Aquitaine-Limousin-Poitou-Charentes,5,"Eldon Door Stop, Black",0.0,602,114,12,1,160,2015,6,165,2015
Dustin Thomas,Bayonne,Aquitaine-Limousin-Poitou-Charentes,5,"Boston Sketch Pad, Fluorescent",0.0,648,0,13,1,160,2015,6,165,2015
Dustin Thomas,Bayonne,Aquitaine-Limousin-Poitou-Charentes,5,"Cardinal Binder Covers, Clear",0.0,34,9,3,1,160,2015,6,165,2015
Dustin Thomas,Bayonne,Aquitaine-Limousin-Poitou-Charentes,5,"Apple Speaker Phone, with Caller ID",110.1,734,86,7,1,160,2015,6,165,2015
Madison Chadwick,Marseille,Provence-Alpes-Côte d'Azur,1,"Bevis Training Table, Adjustable Height",383.6,1096,-422,5,1,160,2015,2,161,2015
Jay Andrews,Paris,Ile-de-France,6,"Harbour Creations Steel Folding Chair, Red",26.4,264,50,3,2,161,2015,1,167,2015
Jay Andrews,Paris,Ile-de-France,6,"Tenex Light Bulb, Erganomic",0.0,18,1,1,2,161,2015,1,167,2015
Jay Andrews,Paris,Ile-de-France,6,"GlobeWeis Peel and Seal, Set of 50",0.0,43,0,2,2,161,2015,1,167,2015
Eileen Walker,Dresden,Saxony,4,"Binney & Smith Pens, Easy-Erase",12.0,24,-24,4,3,162,2015,0,166,2015
Evie Flockhart,Edinburgh,Scotland,2,"Novimex Chairmat, Red",0.0,225,68,4,3,162,2015,5,164,2015
Evie Flockhart,Edinburgh,Scotland,2,"Avery Legal Exhibit Labels, Laser Printer Compatible",0.0,11,2,1,3,162,2015,5,164,2015
Jade Hawkins,Carvin,Nord-Pas-de-Calais-Picardie,4,"Binney & Smith Sketch Pad, Easy-Erase",0.0,186,28,4,3,162,2015,0,166,2015
Robert Neil,Manchester,England,4,"Hewlett Copy Machine, Laser",0.0,1580,32,6,3,162,2015,0,166,2015
Mike Obrien,Rome,Lazio,7,"Boston Pens, Fluorescent",0.0,31,5,2,3,162,2015,3,169,2015
Mike Obrien,Rome,Lazio,7,"Canon Fax Machine, Digital",0.0,954,219,3,3,162,2015,3,169,2015
Ramona Hohl,Madrid,Madrid,1,"Sanford Markers, Water Color",0.0,370,33,14,3,162,2015,4,163,2015
Ada Dalton,Unna,North Rhine-Westphalia,7,"Xerox Message Books, Recycled",0.0,61,19,3,3,162,2015,3,169,2015
Melody Nelson,Lisbon,Lisboa,4,"Hoover Stove, White",1700.0,3400,-3060,12,3,162,2015,0,166,2015
Edward Dolling,Barnsley,England,4,"Deflect-O Frame, Black",69.3,231,46,3,4,163,2015,1,167,2015
Edward Dolling,Barnsley,England,4,"Binney & Smith Markers, Fluorescent",0.0,127,34,5,4,163,2015,1,167,2015
Edward Dolling,Barnsley,England,4,"Acco Hole Reinforcements, Clear",0.0,12,0,2,4,163,2015,1,167,2015
Edward Dolling,Barnsley,England,4,"Green Bar Parchment Paper, 8.5 x 11",0.0,104,43,5,4,163,2015,1,167,2015
Walter Aguilar,Villeneuve-Saint-Georges,Ile-de-France,4,"Nokia Smart Phone, Cordless",243.3,1622,324,3,4,163,2015,1,167,2015
Dylan O'Halloran,Seville,Andalusía,2,"Harbour Creations File Folder Labels, Laser Printer Compatible",0.0,70,22,8,4,163,2015,6,165,2015
Madeleine Nixon,Toulon,Provence-Alpes-Côte d'Azur,7,"Avery Binder Covers, Clear",0.0,63,14,6,4,163,2015,4,170,2015
Zoe Lowin,Albi,Languedoc-Roussillon-Midi-Pyrénées,7,"Deflect-O Frame, Durable",0.0,214,88,2,5,164,2015,5,171,2015
Zoe Lowin,Albi,Languedoc-Roussillon-Midi-Pyrénées,7,"BIC Markers, Blue",0.0,132,3,5,5,164,2015,5,171,2015
Zoe Lowin,Albi,Languedoc-Roussillon-Midi-Pyrénées,7,"Boston Markers, Blue",0.0,79,32,3,5,164,2015,5,171,2015
Corey Browne,Utrecht,Utrecht,3,"Hon Bag Chairs, Set of Two",35.5,71,-54,3,5,164,2015,1,167,2015
Corey Browne,Utrecht,Utrecht,3,"Avery 3-Hole Punch, Durable",44.0,88,-27,6,5,164,2015,1,167,2015
Corey Browne,Utrecht,Utrecht,3,"Wilson Jones Binding Machine, Durable",63.0,126,-121,5,5,164,2015,1,167,2015
Corey Browne,Utrecht,Utrecht,3,"GlobeWeis Manila Envelope, Set of 50",13.5,27,-9,2,5,164,2015,1,167,2015
Corey Browne,Utrecht,Utrecht,3,"Konica Card Printer, Wireless",306.5,613,-343,7,5,164,2015,1,167,2015
Mark Harris,Munich,Bavaria,5,"Eldon Light Bulb, Black",0.0,50,19,2,5,164,2015,3,169,2015
Mark Harris,Munich,Bavaria,5,"Sanford Markers, Blue",0.0,93,18,4,5,164,2015,3,169,2015
Mark Harris,Munich,Bavaria,5,"Ames Interoffice Envelope, Recycled",0.0,132,59,3,5,164,2015,3,169,2015
Michael Kim,Sevran,Ile-de-France,4,"Dania Floating Shelf Set, Metal",15.2,152,47,1,5,164,2015,2,168,2015
Michael Kim,Sevran,Ile-de-France,4,"Fellowes Box, Blue",12.4,124,8,7,5,164,2015,2,168,2015
